"","year","oshpd_facility_number","facility_name","county_name","type_of_control","type_of_care","count"
"242",2009,190547,"MONTEREY PARK HOSPITAL","LOS ANGELES","Investor","Acute",6425
"243",2009,190552,"MOTION PICTURE AND TELEVISION HOSPITAL","LOS ANGELES","Non-Profit","Acute",411
"244",2009,190552,"MOTION PICTURE AND TELEVISION HOSPITAL","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",143
"245",2009,190555,"CEDARS SINAI MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",53369
"246",2009,190555,"CEDARS SINAI MEDICAL CENTER","LOS ANGELES","Non-Profit","Psychiatric",1541
"247",2009,190555,"CEDARS SINAI MEDICAL CENTER","LOS ANGELES","Non-Profit","Physical Rehabilitation",758
"248",2009,190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",18057
"249",2009,190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Psychiatric",1597
"250",2009,190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Physical Rehabilitation",307
"251",2009,190570,"NORWALK COMMUNITY HOSPITAL","LOS ANGELES","Investor","Acute",2706
"252",2009,190587,"PACIFIC HOSPITAL OF LONG BEACH","LOS ANGELES","Investor","Acute",5354
"253",2009,190587,"PACIFIC HOSPITAL OF LONG BEACH","LOS ANGELES","Investor","Psychiatric",2678
"254",2009,190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",27809
"255",2009,190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",766
"256",2009,190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","LOS ANGELES","Non-Profit","Acute",19096
"257",2009,190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",771
"258",2009,190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","LOS ANGELES","Non-Profit","Physical Rehabilitation",130
"259",2009,190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS","LOS ANGELES","Non-Profit","Acute",20163
"260",2009,190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS","LOS ANGELES","Non-Profit","Physical Rehabilitation",172
"261",2009,190646,"KAISER FND HOSP - MENTAL HEALTH CENTER","LOS ANGELES","Non-Profit","Psychiatric",2318
"262",2009,190661,"SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS","LOS ANGELES","Investor","Acute",1548
"263",2009,190661,"SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS","LOS ANGELES","Investor","Psychiatric",633
"264",2009,190673,"SAN DIMAS COMMUNITY HOSPITAL","LOS ANGELES","Investor","Acute",5057
"265",2009,190680,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","LOS ANGELES","Non-Profit","Acute",6643
"266",2009,190680,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",551
"267",2009,190680,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","LOS ANGELES","Non-Profit","Psychiatric",579
"268",2009,190680,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","LOS ANGELES","Non-Profit","Chemical Dependency",204
"269",2009,190680,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","LOS ANGELES","Non-Profit","Physical Rehabilitation",330
"270",2009,190681,"MIRACLE MILE MEDICAL CENTER","LOS ANGELES","Investor","Acute",243
"271",2009,190687,"SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL","LOS ANGELES","UC","Acute",16365
"272",2009,190696,"PACIFICA HOSPITAL OF THE VALLEY","LOS ANGELES","Investor","Acute",4377
"273",2009,190696,"PACIFICA HOSPITAL OF THE VALLEY","LOS ANGELES","Investor","Skilled Nursing/Intermediate Care",58
"274",2009,190696,"PACIFICA HOSPITAL OF THE VALLEY","LOS ANGELES","Investor","Psychiatric",1653
"275",2009,190708,"SHERMAN OAKS HOSPITAL","LOS ANGELES","Investor","Acute",4438
"276",2009,190708,"SHERMAN OAKS HOSPITAL","LOS ANGELES","Investor","Psychiatric",39
"277",2009,190712,"SHRINERS HOSPITAL FOR  CHILDREN - L.A.","LOS ANGELES","Non-Profit","Acute",1491
"278",2009,190754,"ST. FRANCIS MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",25371
"279",2009,190754,"ST. FRANCIS MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",388
"280",2009,190754,"ST. FRANCIS MEDICAL CENTER","LOS ANGELES","Non-Profit","Psychiatric",1507
"281",2009,190756,"ST. JOHN'S HEALTH CENTER","LOS ANGELES","Non-Profit","Acute",16092
"282",2009,190758,"PROVIDENCE SAINT JOSEPH MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",19927
"283",2009,190758,"PROVIDENCE SAINT JOSEPH MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",69
"284",2009,190758,"PROVIDENCE SAINT JOSEPH MEDICAL CENTER","LOS ANGELES","Non-Profit","Physical Rehabilitation",379
"285",2009,190762,"ST. VINCENT MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",8495
"286",2009,190762,"ST. VINCENT MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",890
"287",2009,190762,"ST. VINCENT MEDICAL CENTER","LOS ANGELES","Non-Profit","Physical Rehabilitation",299
"288",2009,190766,"COAST PLAZA DOCTORS HOSPITAL","LOS ANGELES","Investor","Acute",4237
"289",2009,190782,"TARZANA TREATMENT CENTER","LOS ANGELES","Non-Profit","Psychiatric",2066
"290",2009,190784,"TEMPLE COMMUNITY HOSPITAL","LOS ANGELES","Investor","Acute",2655
"291",2009,190784,"TEMPLE COMMUNITY HOSPITAL","LOS ANGELES","Investor","Skilled Nursing/Intermediate Care",8
"292",2009,190796,"RONALD REAGAN UCLA MEDICAL CENTER","LOS ANGELES","UC","Acute",24347
"293",2009,190796,"RONALD REAGAN UCLA MEDICAL CENTER","LOS ANGELES","UC","Physical Rehabilitation",195
"294",2009,190812,"VALLEY PRESBYTERIAN HOSPITAL","LOS ANGELES","Non-Profit","Acute",21544
"295",2009,190812,"VALLEY PRESBYTERIAN HOSPITAL","LOS ANGELES","Non-Profit","Physical Rehabilitation",256
"296",2009,190814,"HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS","LOS ANGELES","Investor","Psychiatric",3073
"297",2009,190818,"VERDUGO HILLS HOSPITAL","LOS ANGELES","Non-Profit","Acute",6106
"298",2009,190818,"VERDUGO HILLS HOSPITAL","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",816
"299",2009,190818,"VERDUGO HILLS HOSPITAL","LOS ANGELES","Non-Profit","Psychiatric",563
"300",2009,190854,"LOS ANGELES METROPOLITAN MEDICAL CENTER","LOS ANGELES","Investor","Acute",3937
"301",2009,190854,"LOS ANGELES METROPOLITAN MEDICAL CENTER","LOS ANGELES","Investor","Psychiatric",2555
"302",2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC","LOS ANGELES","Investor","Acute",241
"303",2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC","LOS ANGELES","Investor","Skilled Nursing/Intermediate Care",16
"304",2009,190859,"WEST HILLS HOSPITAL AND MEDICAL CENTER","LOS ANGELES","Investor","Acute",9016
"305",2009,190859,"WEST HILLS HOSPITAL AND MEDICAL CENTER","LOS ANGELES","Investor","Unknown",3
"306",2009,190878,"WHITE MEMORIAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Acute",19906
"307",2009,190878,"WHITE MEMORIAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",496
"308",2009,190878,"WHITE MEMORIAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Psychiatric",1945
"309",2009,190878,"WHITE MEMORIAL MEDICAL CENTER","LOS ANGELES","Non-Profit","Physical Rehabilitation",345
"310",2009,190883,"WHITTIER HOSPITAL MEDICAL CENTER","LOS ANGELES","Investor","Acute",11980
"311",2009,190883,"WHITTIER HOSPITAL MEDICAL CENTER","LOS ANGELES","Investor","Skilled Nursing/Intermediate Care",28
"312",2009,190930,"RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA","LOS ANGELES","UC","Psychiatric",1918
"313",2009,190949,"HENRY MAYO NEWHALL MEMORIAL HOSPITAL","LOS ANGELES","Non-Profit","Acute",11627
"314",2009,190949,"HENRY MAYO NEWHALL MEMORIAL HOSPITAL","LOS ANGELES","Non-Profit","Psychiatric",1022
"315",2009,190949,"HENRY MAYO NEWHALL MEMORIAL HOSPITAL","LOS ANGELES","Non-Profit","Physical Rehabilitation",196
"316",2009,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL","LOS ANGELES","Non-Profit","Acute",1840
"317",2009,191225,"TOM REDGATE MEMORIAL RECOVERY CENTER","LOS ANGELES","Non-Profit","Chemical Dependency",649
"318",2009,191227,"LAC/HARBOR-UCLA MEDICAL CENTER","LOS ANGELES","City/County","Acute",23867
"319",2009,191227,"LAC/HARBOR-UCLA MEDICAL CENTER","LOS ANGELES","City/County","Psychiatric",842
"320",2009,191228,"LAC+USC MEDICAL CENTER","LOS ANGELES","City/County","Acute",29882
"321",2009,191228,"LAC+USC MEDICAL CENTER","LOS ANGELES","City/County","Psychiatric",1296
"322",2009,191231,"LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER","LOS ANGELES","City/County","Acute",14116
"323",2009,191231,"LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER","LOS ANGELES","City/County","Psychiatric",820
"324",2009,191306,"LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER","LOS ANGELES","City/County","Acute",2441
"325",2009,191306,"LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER","LOS ANGELES","City/County","Physical Rehabilitation",1193
"326",2009,191450,"KAISER FND HOSP - WOODLAND HILLS","LOS ANGELES","Non-Profit","Acute",13741
"327",2009,194010,"AMERICAN RECOVERY CENTER","LOS ANGELES","Non-Profit","Chemical Dependency",1288
"328",2009,194219,"USC UNIVERSITY HOSPITAL","LOS ANGELES","Non-Profit","Acute",7033
"329",2009,194219,"USC UNIVERSITY HOSPITAL","LOS ANGELES","Non-Profit","Psychiatric",181
"330",2009,194219,"USC UNIVERSITY HOSPITAL","LOS ANGELES","Non-Profit","Chemical Dependency",1
"331",2009,194219,"USC UNIVERSITY HOSPITAL","LOS ANGELES","Non-Profit","Physical Rehabilitation",1
"332",2009,194967,"STAR VIEW ADOLESCENT - P H F","LOS ANGELES","City/County","Psychiatric",103
"333",2009,194981,"LA CASA PSYCHIATRIC HEALTH FACILITY","LOS ANGELES","Investor","Psychiatric",111
"334",2009,196035,"KAISER FND HOSP - BALDWIN PARK","LOS ANGELES","Non-Profit","Acute",18635
"335",2009,196168,"EARL AND LORRAINE MILLER CHILDRENS HOSPITAL","LOS ANGELES","Non-Profit","Acute",19696
"336",2009,196403,"KAISER FOUNDATION HOSPITAL - DOWNEY","LOS ANGELES","Non-Profit","Acute",6511
"337",2009,196404,"JOYCE EISENBERG KEEFER MEDICAL CENTER","LOS ANGELES","Non-Profit","Skilled Nursing/Intermediate Care",279
"338",2009,196404,"JOYCE EISENBERG KEEFER MEDICAL CENTER","LOS ANGELES","Non-Profit","Psychiatric",38
"339",2009,201281,"MADERA COMMUNITY HOSPITAL","MADERA","Non-Profit","Acute",6923
"340",2009,204019,"CHILDREN'S HOSPITAL CENTRAL CALIFORNIA","MADERA","Non-Profit","Acute",13031
"341",2009,204019,"CHILDREN'S HOSPITAL CENTRAL CALIFORNIA","MADERA","Non-Profit","Skilled Nursing/Intermediate Care",2
"342",2009,204019,"CHILDREN'S HOSPITAL CENTRAL CALIFORNIA","MADERA","Non-Profit","Psychiatric",8
"343",2009,204019,"CHILDREN'S HOSPITAL CENTRAL CALIFORNIA","MADERA","Non-Profit","Physical Rehabilitation",68
"344",2009,210992,"KAISER FND HOSP - SAN RAFAEL","MARIN","Non-Profit","Acute",5948
"345",2009,210993,"KENTFIELD REHABILITATION HOSPITAL","MARIN","Investor","Acute",526
"346",2009,211006,"MARIN GENERAL HOSPITAL","MARIN","Non-Profit","Acute",10801
"347",2009,211006,"MARIN GENERAL HOSPITAL","MARIN","Non-Profit","Psychiatric",649
"348",2009,214034,"NOVATO COMMUNITY HOSPITAL","MARIN","Non-Profit","Acute",1852
"349",2009,220733,"JOHN C FREMONT HEALTHCARE DISTRICT","MARIPOSA","District","Acute",272
"350",2009,220733,"JOHN C FREMONT HEALTHCARE DISTRICT","MARIPOSA","District","Skilled Nursing/Intermediate Care",43
"351",2009,230949,"FRANK R HOWARD MEMORIAL HOSPITAL","MENDOCINO","Non-Profit","Acute",1386
"352",2009,230949,"FRANK R HOWARD MEMORIAL HOSPITAL","MENDOCINO","Non-Profit","Skilled Nursing/Intermediate Care",48
"353",2009,231013,"MENDOCINO COAST DISTRICT HOSPITAL","MENDOCINO","District","Acute",1211
"354",2009,231013,"MENDOCINO COAST DISTRICT HOSPITAL","MENDOCINO","District","Skilled Nursing/Intermediate Care",170
"355",2009,231396,"UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE","MENDOCINO","Non-Profit","Acute",4693
"356",2009,240924,"MEMORIAL HOSPITAL LOS BANOS","MERCED","Non-Profit","Acute",2475
"357",2009,240942,"MERCY MEDICAL CENTER - MERCED","MERCED","Non-Profit","Acute",13033
"358",2009,244027,"MARIE GREEN PSYCHIATRIC CENTER - P H F","MERCED","City/County","Psychiatric",724
"359",2009,250955,"SURPRISE VALLEY COMMUNITY HOSPITAL","MODOC","District","Acute",21
"360",2009,250955,"SURPRISE VALLEY COMMUNITY HOSPITAL","MODOC","District","Skilled Nursing/Intermediate Care",18
"361",2009,250956,"MODOC MEDICAL CENTER","MODOC","City/County","Acute",195
"362",2009,250956,"MODOC MEDICAL CENTER","MODOC","City/County","Skilled Nursing/Intermediate Care",89
"363",2009,260011,"MAMMOTH HOSPITAL","MONO","District","Acute",747
"364",2009,270744,"COMMUNITY HOSPITAL MONTEREY PENINSULA","MONTEREY","Non-Profit","Acute",11797
"365",2009,270744,"COMMUNITY HOSPITAL MONTEREY PENINSULA","MONTEREY","Non-Profit","Psychiatric",577
"366",2009,270744,"COMMUNITY HOSPITAL MONTEREY PENINSULA","MONTEREY","Non-Profit","Chemical Dependency",7
"367",2009,270777,"GEORGE L MEE MEMORIAL HOSPITAL","MONTEREY","Non-Profit","Acute",2335
"368",2009,270777,"GEORGE L MEE MEMORIAL HOSPITAL","MONTEREY","Non-Profit","Skilled Nursing/Intermediate Care",153
"369",2009,270875,"SALINAS VALLEY MEMORIAL HOSPITAL","MONTEREY","District","Acute",13378
"370",2009,274043,"NATIVIDAD MEDICAL CENTER","MONTEREY","City/County","Acute",9310
"371",2009,274043,"NATIVIDAD MEDICAL CENTER","MONTEREY","City/County","Psychiatric",610
"372",2009,274043,"NATIVIDAD MEDICAL CENTER","MONTEREY","City/County","Physical Rehabilitation",332
"373",2009,281047,"QUEEN OF THE VALLEY HOSPITAL - NAPA","NAPA","Non-Profit","Acute",8999
"374",2009,281047,"QUEEN OF THE VALLEY HOSPITAL - NAPA","NAPA","Non-Profit","Physical Rehabilitation",251
"375",2009,281078,"ST. HELENA HOSPITAL","NAPA","Non-Profit","Acute",4102
"376",2009,281078,"ST. HELENA HOSPITAL","NAPA","Non-Profit","Psychiatric",773
"377",2009,281297,"N M HOLDERMAN MEMORIAL HOSPITAL (VET'S HOME OF CAL","NAPA","State","Acute",46
"378",2009,281297,"N M HOLDERMAN MEMORIAL HOSPITAL (VET'S HOME OF CAL","NAPA","State","Skilled Nursing/Intermediate Care",262
"379",2009,291023,"SIERRA NEVADA MEMORIAL HOSPITAL","NEVADA","Non-Profit","Acute",6357
"380",2009,291023,"SIERRA NEVADA MEMORIAL HOSPITAL","NEVADA","Non-Profit","Skilled Nursing/Intermediate Care",427
"381",2009,291053,"TAHOE FOREST HOSPITAL","NEVADA","District","Acute",2186
"382",2009,291053,"TAHOE FOREST HOSPITAL","NEVADA","District","Skilled Nursing/Intermediate Care",44
"383",2009,300032,"CHILDREN'S HOSPITAL OF ORANGE COUNTY","ORANGE","Non-Profit","Acute",12496
"384",2009,300225,"ORANGE COAST MEMORIAL MEDICAL CENTER","ORANGE","Non-Profit","Acute",13553
"385",2009,301097,"ANAHEIM GENERAL HOSPITAL","ORANGE","Investor","Acute",780
"386",2009,301097,"ANAHEIM GENERAL HOSPITAL","ORANGE","Investor","Skilled Nursing/Intermediate Care",25
"387",2009,301097,"ANAHEIM GENERAL HOSPITAL","ORANGE","Investor","Psychiatric",138
"388",2009,301098,"AHMC ANAHEIM REGIONAL MEDICAL CENTER","ORANGE","Investor","Acute",14478
"389",2009,301127,"KINDRED HOSPITAL BREA","ORANGE","Investor","Acute",483
"390",2009,301127,"KINDRED HOSPITAL BREA","ORANGE","Investor","Skilled Nursing/Intermediate Care",109
"391",2009,301132,"KAISER FND HOSP - ANAHEIM","ORANGE","Non-Profit","Acute",28564
"392",2009,301140,"CHAPMAN MEDICAL CENTER","ORANGE","Investor","Acute",1705
"393",2009,301140,"CHAPMAN MEDICAL CENTER","ORANGE","Investor","Skilled Nursing/Intermediate Care",12
"394",2009,301140,"CHAPMAN MEDICAL CENTER","ORANGE","Investor","Psychiatric",253
"395",2009,301140,"CHAPMAN MEDICAL CENTER","ORANGE","Investor","Chemical Dependency",353
"396",2009,301155,"COLLEGE HOSPITAL COSTA MESA","ORANGE","Investor","Acute",655
"397",2009,301155,"COLLEGE HOSPITAL COSTA MESA","ORANGE","Investor","Psychiatric",3416
"398",2009,301175,"FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID","ORANGE","Investor","Acute",21198
"399",2009,301188,"WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM","ORANGE","Investor","Acute",7571
"400",2009,301188,"WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM","ORANGE","Investor","Psychiatric",3106
"401",2009,301205,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ORANGE","Non-Profit","Acute",32626
"402",2009,301205,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ORANGE","Non-Profit","Chemical Dependency",454
"403",2009,301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","Investor","Acute",3581
"404",2009,301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","Investor","Psychiatric",295
"405",2009,301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","Investor","Acute",3895
"406",2009,301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","Investor","Psychiatric",322
"407",2009,301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","Investor","Acute",11230
"408",2009,301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","Investor","Psychiatric",372
"409",2009,301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","Investor","Chemical Dependency",2
"410",2009,301258,"COASTAL COMMUNITIES HOSPITAL","ORANGE","Investor","Acute",6479
"411",2009,301258,"COASTAL COMMUNITIES HOSPITAL","ORANGE","Investor","Skilled Nursing/Intermediate Care",44
"412",2009,301258,"COASTAL COMMUNITIES HOSPITAL","ORANGE","Investor","Psychiatric",485
"413",2009,301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","Non-Profit","Acute",21591
"414",2009,301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","Non-Profit","Physical Rehabilitation",372
"415",2009,301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","UC","Acute",15734
"416",2009,301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","UC","Psychiatric",1530
"417",2009,301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","UC","Physical Rehabilitation",220
"418",2009,301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","Investor","Acute",9582
"419",2009,301297,"PLACENTIA LINDA HOSPITAL","ORANGE","Investor","Acute",4221
"420",2009,301304,"NEWPORT BAY HOSPITAL","ORANGE","Investor","Psychiatric",757
"421",2009,301317,"SADDLEBACK MEMORIAL MEDICAL CENTER","ORANGE","Non-Profit","Acute",21128
"422",2009,301317,"SADDLEBACK MEMORIAL MEDICAL CENTER","ORANGE","Non-Profit","Physical Rehabilitation",243
"423",2009,301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","Non-Profit","Acute",2398
"424",2009,301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","Non-Profit","Skilled Nursing/Intermediate Care",24
"425",2009,301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","Non-Profit","Psychiatric",738
"426",2009,301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","Non-Profit","Chemical Dependency",649
"427",2009,301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","Non-Profit","Acute",25388
"428",2009,301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","Non-Profit","Psychiatric",1808
"429",2009,301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","Non-Profit","Chemical Dependency",1
"430",2009,301342,"ST. JUDE MEDICAL CENTER","ORANGE","Non-Profit","Acute",17856
"431",2009,301342,"ST. JUDE MEDICAL CENTER","ORANGE","Non-Profit","Skilled Nursing/Intermediate Care",811
"432",2009,301342,"ST. JUDE MEDICAL CENTER","ORANGE","Non-Profit","Physical Rehabilitation",478
"433",2009,301357,"NEWPORT SPECIALTY HOSPITAL","ORANGE","Investor","Acute",174
"434",2009,301357,"NEWPORT SPECIALTY HOSPITAL","ORANGE","Investor","Skilled Nursing/Intermediate Care",19
"435",2009,301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","Investor","Acute",6438
"436",2009,301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","Investor","Psychiatric",394
"437",2009,301380,"KINDRED HOSPITAL WESTMINSTER","ORANGE","Investor","Acute",1008
"438",2009,301566,"WESTERN MEDICAL CENTER - SANTA ANA","ORANGE","Investor","Acute",13320
"439",2009,301566,"WESTERN MEDICAL CENTER - SANTA ANA","ORANGE","Investor","Psychiatric",78
"440",2009,304045,"HOAG HOSPITAL IRVINE","ORANGE","Non-Profit","Acute",119
"441",2009,304079,"HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL","ORANGE","Investor","Physical Rehabilitation",1162
"442",2009,304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","Non-Profit","Acute",2178
"443",2009,304159,"HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE","ORANGE","Investor","Skilled Nursing/Intermediate Care",19
"444",2009,304159,"HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE","ORANGE","Investor","Physical Rehabilitation",51
"445",2009,304426,"ROYALE' MISSION VIEJO","ORANGE","Investor","Psychiatric",293
"446",2009,310791,"SUTTER AUBURN FAITH HOSPITAL","PLACER","Non-Profit","Acute",4127
"447",2009,311000,"SUTTER ROSEVILLE MEDICAL CENTER","PLACER","Non-Profit","Acute",18248
"448",2009,311000,"SUTTER ROSEVILLE MEDICAL CENTER","PLACER","Non-Profit","Skilled Nursing/Intermediate Care",7
"449",2009,311000,"SUTTER ROSEVILLE MEDICAL CENTER","PLACER","Non-Profit","Physical Rehabilitation",717
"450",2009,314029,"TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY","PLACER","Investor","Psychiatric",660
"451",2009,320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","District","Acute",466
"452",2009,320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","District","Skilled Nursing/Intermediate Care",86
"453",2009,320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","District","Acute",590
"454",2009,321016,"SENECA HEALTHCARE DISTRICT","PLUMAS","District","Acute",195
"455",2009,321016,"SENECA HEALTHCARE DISTRICT","PLUMAS","District","Skilled Nursing/Intermediate Care",34
"456",2009,330120,"BETTY FORD CENTER AT EISENHOWER, THE","RIVERSIDE","Non-Profit","Chemical Dependency",1041
"457",2009,331152,"CORONA REGIONAL MEDICAL CENTER-MAIN","RIVERSIDE","Investor","Acute",10430
"458",2009,331152,"CORONA REGIONAL MEDICAL CENTER-MAIN","RIVERSIDE","Investor","Skilled Nursing/Intermediate Care",66
"459",2009,331152,"CORONA REGIONAL MEDICAL CENTER-MAIN","RIVERSIDE","Investor","Psychiatric",424
"460",2009,331152,"CORONA REGIONAL MEDICAL CENTER-MAIN","RIVERSIDE","Investor","Physical Rehabilitation",171
"461",2009,331164,"DESERT REGIONAL MEDICAL CENTER","RIVERSIDE","Investor","Acute",19891
"462",2009,331164,"DESERT REGIONAL MEDICAL CENTER","RIVERSIDE","Investor","Skilled Nursing/Intermediate Care",1040
"463",2009,331164,"DESERT REGIONAL MEDICAL CENTER","RIVERSIDE","Investor","Psychiatric",1
"464",2009,331164,"DESERT REGIONAL MEDICAL CENTER","RIVERSIDE","Investor","Physical Rehabilitation",172
